"id","text","app","health","schedule","bus","lottery","stock","calc","map","telephone","match","train","cinemas","message","translation","contacts","music","tvchannel","cookbook","news","video","datetime","novel","weather","email","poetry","website","epg","radio","flight","riddle"
"312-1550278478848572398","""你 知道 现在 广东 卫视 在 演 什么 吗 ？""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3136544597517658018918","""今晚 看 什么 电影 ？""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"314-8950702365979970808","""金鹰 卡通 今天 晚上 放 什么 节目 ？""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"315-8578158942427181436","""电影 频道 今天 放 什么""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3168202666471147441556","""15 号 的 我 愿意""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"31736073072981564844","""北京 青年 频道 谁 在 说""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"318984098970159713243","""看 一下 今天 晚上 广西 台 有 没 有 警戒 线 ？""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3194879893321874040086","""世界 军事 中央台 世界 军事""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"320-1702887575093507454","""广西 电视台 现在 播放 什么 节目 ？""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3216186895607673513559","""帮 我 搜 下 什么 时间 有 演星 跳 水立方""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3223716590387336102806","""CCTV9 明晚 有 转播 仁心 解码 2 呢""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"323-2667068233086206488","""一 站 到底 是 哪个 电视台 播放 的 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"324-7192038159151750692","""查 下 最近 1 周 有 转播 X 女 特工""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"325-3224246552857887288","""第二十二 条 婚规 什么 时候 结束""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"326-2474966192692340886","""动漫 频道 三 天 之后 有 开始 播 吸血鬼 日记 第四 季 呢""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"327-6243174572638188136","""搜 一下 今天 中午 开始 放 郭的秀""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"328-6465623741007339196","""读书 频道 上 个 星期五 有 播放 新闻 联播 吗""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3298462213581371423923","""湖南 卫视 有 什么 节目""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"330-7456145798825776831","""现在 有 什么 好 的 电影 呢 ？""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"331-9122107385183882781","""哪个 台 在 放 非诚勿扰""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3327695349618002775668","""明晚 真人秀 频道 有 播放 过 百 变 大 咖 秀 呢""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"333-3446521086502785892","""现在 有 没 有 什么 大片 ？""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3345842240660031894062","""湖北 卫视 今天 下午 六点 以后 开始 播 男生 女生 向前 冲""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3355490134754836723225","""帮 我 查 查 北京 电视台 - 6 上 周六 开始 美味 的 想念 呢""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3367537096983973358297","""中央 六 台 的 节目 单""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"337-5494064079522475993","""回 放 昨晚 的 焦点 访谈""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"338-5008477683727932940","""下周 有 什么 好看 的 恐怖 电影""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"339-5230894111745786664","""明天 安徽 卫视 演 什么""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"340-1786942191025956247","""江西 卫视 三 天 之后 放 一 站 到底 么""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3415152343542594401627","""贵州 卫视 今晚 看 什么 电视剧 ？""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"342-8549740021650587296","""湖南 卫视 现在 演 什么 节目""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"343-6630141341568430934","""查 下 安徽 电视台 今天 节目 单""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3446147138517646714719","""年代 秀 什么 时候 播""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"345-5546698690351925018","""从 广州 到 贵阳市 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"346-6824061633246099176","""东营 到 济南 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"347-722208848412378558","""后天 去 大连 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3486831158483229467404","""查询 大大 后天 广州 到 武汉 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"349-7804147488226639475","""十月 四号 从 广州 到 北京 的 飞机票 多少 钱""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"350-7716524670690053698","""查询 上海 到 丽江 飞机票 的 价格""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"351-1952709128899052541","""明天 从 桂林 到 杭州 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3525201731319164837670","""武汉 到 北京 的 飞机票""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3531796937154110780346","""有 没 有 下周二 到 贵阳 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"354-332226668316911876","""明天 去 徐州 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3558774063998456637648","""帮 我 看 一下 明天 去 北京 的 飞机""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"356-7020539609505555885","""明天 去 纽约 的 航班 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3577959580015866397488","""查询 今天 上海 到 成都 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3583739939289207523254","""查 下 上海 到 太原 的 机票""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"359-4703152916221306871","""上海 到 北京 的 飞机 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"360233179070495432080","""机票""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3614971240773773007775","""去 桂林 的 航班 怎样""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"362-3402943472107020568","""阜阳 到 温州 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"363-7152687101257019248","""七月 三十一日 上海 虹桥 到 北京 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"364-3724799299699467121","""帮 我 查 一下 从 济南 到 福州 的 机票""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"365-7766003534063574688","""查询 后天 广州 到 上海 的 航班""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"366-5204918049472754311","""感冒 注意 什么 ？""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367-311615757199285097","""糖尿病 注意 什么 ？""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3681360637379437370537","""更年期 综合症 。""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3699039331417128702201","""肠 胃炎 怎么 治 ？""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3701842244617688925361","""得了 关节炎 怎么办 ？""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3712885796175537376371","""得了 皮肤病 怎么办 ？""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372-7427613121742987490","""鼻 息肉""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373-4141573280238271173","""甲亢 怎么 治疗 ？""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374-71420701953917167","""多 囊 肾 怎么 治 啊 ？""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3758565621291246672496","""内分泌 失调 了 怎么 调理 ？""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764370753670725585625","""包皮 包 茎""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3773143244186159093364","""乳腺癌 。""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3781903272867788331519","""黄疸""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379-2508184051294641674","""暴发 性 紫癜""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380-7067311984753564116","""肺结核 要 注意 些 啥""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3816361717935675878552","""过敏 性 鼻炎 怎么 治疗""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3824279463084313148862","""痛经 。""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383782137623932164493","""如何 治疗 脚气""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384-3114870274384570373","""破伤风 该 怎么 处理""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3855311333877439179718","""帮 我 查 一下 2013年 2月 8日 开 奖 的 七星彩 中奖 号码""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3861287038415293102911","""任意 购买 三 张 大乐透""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387-3905693842828149971","""最近 几 期 的 大乐透 的 开奖 情况""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388-7601224808816046788","""本期 的 大乐透 开 奖 号码""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3891767330772922481012","""看 一 看 七 乐彩 的 信息""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3905515834366170213511","""搜索 25 选 5 的 获奖 号码""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3914809665207170901826","""查询 大乐透 的 开奖 公告""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3923847054044055869626","""帮 我 购买 2 注 25 选 5 的 彩票""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393-8737504542516987975","""河北 在 哪里""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3941004514910900874351","""从 济源市 到 河南省 电信 分公司 怎么 走""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395-697616740871157606","""嗯 我 想 知道 曲阜 在 什么 地方""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396-3058196733413623445","""龙口西路 在 哪里""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3974138689543146840354","""去 金湖 县城""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398-6103503866617166637","""上海 到 北京 怎么 走""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3991666853305226928372","""玉照 公园 怎么 走""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4002290973016873530644","""怎么 去 农业 银行""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4015536531811896718242","""南山 医院 到 北大 医院 路线""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402-5087252187590749018","""我 想到 科大 讯 飞 走 高速 路线""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4031655064819049801571","""从 武汉 到 呼和浩特""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4042977474991308286726","""帮 我 看 一下 到 科大 讯飞 最 快 的 是 哪 条 路线""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4052043596407035207675","""杭州 到 上海""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406-17416838188191145","""北京 西站 在 哪""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407-5627699964471621950","""导航 到 奉贤""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408-1727129896104155405","""查查 科大 讯飞 在 哪儿""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409-7249207678172080865","""帮 我 查 一下 到 狼牙山 怎么 走""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410-4214632537890285717","""查查 科大 讯飞 在 哪里""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411-5336684634037317395","""新 东站 怎么 走""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4122591187067539484887","""去 红心中路 怎么 走""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4136174940265263331016","""从 科大 讯 飞 到 天鹅湖 怎么 走 能 不 走 高速""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414-8430896894064462899","""去 华强 北 的 路 怎么 走""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415-8717856991450784450","""查询 合肥市 植物园 的 位置""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4168744683095548867714","""2013年 亚洲 冠军 联赛 恒广州 恒大 比赛 时间 。""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4178585602162859152790","""广州 恒大 比赛 谁 赢 了 。""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4186859674287289680847","""中超 赛事 预告 ， 你 。""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4192086879267189064601","""宏大 俱乐部 赛程 。""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4207865831185043169051","""中超 赛事 预告 ， 从 在 哪里 看 呢 ？""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421-9166966072898116682","""中超 比赛 。""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422-6600843013012532250","""武汉 卓尔 的 赛程 。""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4232738760439628419074","""广州 恒大 比赛 比分 。""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424-3335176744645099569","""发 短信 给 王二白 叫 她 明天 过来 玩""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4256726373870809538881","""给 潘 开国 发 短信""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426164119750484870964","""发 短信 给 王勋连 说 我 很 好""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427-8311900611011772286","""发 短信 给 子健 晚上 回家 吃饭""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4281485040614300920461","""发 消息 给 周磊""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4296854376266547653062","""发 短信 方钰玲""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430-3261176516519348677","""写 短信 给 颖村""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4316907429522969854429","""给 杨凯发 短信""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4329058573477297812052","""给 李慧 发 个 短信 说 我 要 回家""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4337181187678486382159","""发送 短信 给 老婆 我 在 三 号 楼 三零幺 刚才 那个 教室 关门 了""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4343314818690235762007","""给 孟南发 短信""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4353790599478691227804","""发条 短信 给 杨桑""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4361788094137081994336","""发 短信 给 王曼 希望 你 幸福""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437-2156311545470990595","""发 短信 给 林晓云 说 我 爱 你""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438-1502544812839583266","""传 简讯 给 家里""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439-6472901186250436427","""发 信息 给 瀌瀌""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4403457047057060032371","""我 要 发 信息 给 高鹤航""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441-2842170156453646151","""给 查乐发 短信""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442-1877568508926597575","""给 栾佳佳 发 短信 说 回到 济南 了""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443-7466542303897525947","""给 爸爸 发条 短信 ， 说 “ 爸爸 ， 我 国庆节 回来 ”""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4441619090344512172035","""给 石荣福 发 短信""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445-7751840221090343865","""点 一 首 爱情 买卖 来 听听""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446-394484821117422272","""我 叫 小沈阳 这 首 歌""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4472038045816597668798","""播放 音乐 喜帖街 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4482675594267480230509","""随便 唱 首 歌 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4498694856516438720930","""给 我 来 一 首 ， 相见恨晚 的 音乐 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4501019230787520800050","""she 的 歌""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451-3773037883137038560","""我 想 听 期待 这 首 歌""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452-3783650783106635037","""来 一 首 隐形 的 翅膀 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453-3967470119453438450","""来 一 首 不 可以 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454-6381099222921771971","""哦 来 一 首 忘情 水""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4556378426917891971786","""歌曲 白天 不 懂 夜 的 黑""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4562590220969161435210","""我 想 听 星月 神话""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457-1843757898928847888","""来 一 首 有点 舍不得""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4588854138477204970765","""播放 音乐 月亮 之上 的 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459-8848809864965449900","""我 要 听 张雨生 的 歌 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4605954279439084825528","""来 点歌 听听""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461-6216486961505052488","""来 一 首 我们 的 歌谣 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462-4258739109693407962","""给 我 放 一 首 最 炫 民族 风 。""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463-3977362030003074373","""放 一 首 青花 瓷 哦 哦""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
